0.000123409804087  0.000000050606717  0.000000059227945  0.000000079599930  0.000000045444783
0.000126174950643  0.000000052899933  0.000000061911828  0.000000083206958  0.000000047504089
0.000129002053667  0.000000055297065  0.000000064717330  0.000000086977438  0.000000049656712
0.000131892501367  0.000000057802822  0.000000067649960  0.000000090918773  0.000000051906879
0.000134847713059  0.000000060422127  0.000000070715483  0.000000095038709  0.000000054259012
0.000137869139859  0.000000063160122  0.000000073919917  0.000000099345337  0.000000056717730
0.000140958265396  0.000000066022190  0.000000077269559  0.000000103847118  0.000000059287863
0.000144116606543  0.000000069013950  0.000000080770987  0.000000108552895  0.000000061974461
0.000147345714159  0.000000072141281  0.000000084431082  0.000000113471911  0.000000064782801
0.000150647173853  0.000000075410324  0.000000088257031  0.000000118613830  0.000000067718399
0.000154022606762  0.000000078827503  0.000000092256350  0.000000123988752  0.000000070787022
0.000157473670345  0.000000082399529  0.000000096436898  0.000000129607237  0.000000073994698
0.000161002059200  0.000000086133420  0.000000100806884  0.000000135480319  0.000000077347729
0.000164609505892  0.000000090036510  0.000000105374895  0.000000141619537  0.000000080852700
0.000168297781810  0.000000094116466  0.000000110149900  0.000000148036951  0.000000084516496
0.000172068698029  0.000000098381304  0.000000115141285  0.000000154745166  0.000000088346316
0.000175924106206  0.000000102839400  0.000000120358850  0.000000161757360  0.000000092349682
0.000179865899486  0.000000107499512  0.000000125812847  0.000000169087308  0.000000096534459
0.000183896013432  0.000000112370795  0.000000131513988  0.000000176749409  0.000000100908866
0.000188016426977  0.000000117462817  0.000000137473474  0.000000184758714  0.000000105481497
0.000192229163391  0.000000122785582  0.000000143703010  0.000000193130956  0.000000110261335
0.000196536291282  0.000000128349545  0.000000150214835  0.000000201882582  0.000000115257767
0.000200939925605  0.000000134165636  0.000000157021740  0.000000211030782  0.000000120480612
0.000205442228703  0.000000140245281  0.000000164137096  0.000000220593529  0.000000125940126
0.000210045411371  0.000000146600421  0.000000171574880  0.000000230589607  0.000000131647035
0.000214751733938  0.000000153243540  0.000000179349703  0.000000241038651  0.000000137612550
0.000219563507378  0.000000160187688  0.000000187476839  0.000000251961188  0.000000143848389
0.000224483094447  0.000000167446508  0.000000195972251  0.000000263378674  0.000000150366801
0.000229512910839  0.000000175034257  0.000000204852628  0.000000275313537  0.000000157180593
0.000234655426377  0.000000182965841  0.000000214135414  0.000000287789222  0.000000164303147
0.000239913166222  0.000000191256840  0.000000223838845  0.000000300830235  0.000000171748456
0.000245288712114  0.000000199923541  0.000000233981981  0.000000314462196  0.000000179531144
0.000250784703641  0.000000208982968  0.000000244584749  0.000000328711880  0.000000187666502
0.000256403839534  0.000000218452920  0.000000255667974  0.000000343607283  0.000000196170508
0.000262148878991  0.000000228351997  0.000000267253430  0.000000359177661  0.000000205059870
0.000268022643036  0.000000238699645  0.000000279363875  0.000000375453603  0.000000214352047
0.000274028015898  0.000000249516191  0.000000292023098  0.000000392467081  0.000000224065294
0.000280167946434  0.000000260822883  0.000000305255966  0.000000410251514  0.000000234218693
0.000286445449571  0.000000272641932  0.000000319088474  0.000000428841839  0.000000244832187
0.000292863607790  0.000000284996555  0.000000333547795  0.000000448274575  0.000000255926625
0.000299425572640  0.000000297911020  0.000000348662332  0.000000468587896  0.000000267523802
0.000306134566283  0.000000311410698  0.000000364461776  0.000000489821703  0.000000279646498
0.000312993883077  0.000000325522106  0.000000380977163  0.000000512017707  0.000000292318528
0.000320006891196  0.000000340272965  0.000000398240935  0.000000535219512  0.000000305564784
0.000327177034279  0.000000355692250  0.000000416287006  0.000000559472694  0.000000319411286
0.000334507833127  0.000000371810253  0.000000435150824  0.000000584824895  0.000000333885236
0.000342002887428  0.000000388658635  0.000000454869446  0.000000611325916  0.000000349015064
0.000349665877524  0.000000406270490  0.000000475481606  0.000000639027817  0.000000364830492
0.000357500566220  0.000000424680418  0.000000497027794  0.000000667985015  0.000000381362588
0.000365510800633  0.000000443924581  0.000000519550336  0.000000698254392  0.000000398643826
0.000373700514077  0.000000464040784  0.000000543093473  0.000000729895408  0.000000416708154
0.000382073727999  0.000000485068541  0.000000567703455  0.000000762970219  0.000000435591057
0.000390634553948  0.000000507049159  0.000000593428625  0.000000797543797  0.000000455329628
0.000399387195601  0.000000530025817  0.000000620319515  0.000000833684057  0.000000475962642
0.000408335950822  0.000000554043649  0.000000648428950  0.000000871461993  0.000000497530629
0.000417485213772  0.000000579149836  0.000000677812150  0.000000910951813  0.000000520075957
0.000426839477072  0.000000605393696  0.000000708526831  0.000000952231094  0.000000543642914
0.000436403334003  0.000000632826782  0.000000740633329  0.000000995380921  0.000000568277794
0.000446181480764  0.000000661502983  0.000000774194717  0.000001040486058  0.000000594028990
0.000456178718781  0.000000691478630  0.000000809276917  0.000001087635108  0.000000620947087
0.000466399957058  0.000000722812607  0.000000845948848  0.000001136920690  0.000000649084962
0.000476850214594  0.000000755566465  0.000000884282546  0.000001188439620  0.000000678497888
0.000487534622843  0.000000789804545  0.000000924353313  0.000001242293102  0.000000709243645
0.000498458428236  0.000000825594106  0.000000966239862  0.000001298586921  0.000000741382629
0.000509626994758  0.000000863005450  0.000001010024476  0.000001357431663  0.000000774977971
0.000521045806577  0.000000902112068  0.000001055793163  0.000001418942920  0.000000810095668
